{1323953778.28747__0,  payment_id, 99.9, true, created_at}
{1323953778.28747__481,  payment_id, 99.9, true, created_at}
{1323953778.28747__1481, payment_id, 100.1, true, created_at}
{1323953778.28747__482,  payment_id, 99.9, true, created_at}
{1323953778.28747__1482, payment_id, 100.1, true, created_at}
{1323953778.28747__483,  payment_id, 99.9, true, created_at}
{1323953778.28747__1483, payment_id, 100.1, true, created_at}
{1323953778.28747__484,  payment_id, 99.9, true, created_at}
{1323953778.28747__1484, payment_id, 100.1, true, created_at}
{1323953778.28747__485,  payment_id, 99.9, true, created_at}
{1323953778.28747__1485, payment_id, 100.1, true, created_at}
{1323953778.28747__486,  payment_id, 99.9, true, created_at}
{1323953778.28747__1486, payment_id, 100.1, true, created_at}
{1323953778.28747__487,  payment_id, 99.9, true, created_at}
{1323953778.28747__1487, payment_id, 100.1, true, created_at}
{1323953778.28747__488,  payment_id, 99.9, true, created_at}
{1323953778.28747__1488, payment_id, 100.1, true, created_at}
{1323953778.28747__489,  payment_id, 99.9, true, created_at}
{1323953778.28747__1489, payment_id, 100.1, true, created_at}
{1323953778.28747__490,  payment_id, 99.9, true, created_at}
{1323953778.28747__1490, payment_id, 100.1, true, created_at}
{1323953778.28747__491,  payment_id, 99.9, true, created_at}
{1323953778.28747__1491, payment_id, 100.1, true, created_at}
{1323953778.28747__492,  payment_id, 99.9, true, created_at}
{1323953778.28747__1492, payment_id, 100.1, true, created_at}
{1323953778.28747__493,  payment_id, 99.9, true, created_at}
{1323953778.28747__1493, payment_id, 100.1, true, created_at}
{1323953778.28747__494,  payment_id, 99.9, true, created_at}
{1323953778.28747__1494, payment_id, 100.1, true, created_at}
{1323953778.28747__495,  payment_id, 99.9, true, created_at}
{1323953778.28747__1495, payment_id, 100.1, true, created_at}
{1323953778.28747__496,  payment_id, 99.9, true, created_at}
{1323953778.28747__1496, payment_id, 100.1, true, created_at}
{1323953778.28747__497,  payment_id, 99.9, true, created_at}
{1323953778.28747__1497, payment_id, 100.1, true, created_at}
{1323953778.28747__498,  payment_id, 99.9, true, created_at}
{1323953778.28747__1498, payment_id, 100.1, true, created_at}
{1323953778.28747__499,  payment_id, 99.9, true, created_at}
{1323953778.28747__1499, payment_id, 100.1, true, created_at}
{1323953778.28747__500,  payment_id, 99.9, true, created_at}
{1323953778.28747__1500, payment_id, 100.1, true, created_at}
{1323953778.28747__501,  payment_id, 99.9, true, created_at}
{1323953778.28747__1501, payment_id, 100.1, true, created_at}
{1323953778.28747__502,  payment_id, 99.9, true, created_at}
{1323953778.28747__1502, payment_id, 100.1, true, created_at}
{1323953778.28747__503,  payment_id, 99.9, true, created_at}
{1323953778.28747__1503, payment_id, 100.1, true, created_at}
{1323953778.28747__504,  payment_id, 99.9, true, created_at}
{1323953778.28747__1504, payment_id, 100.1, true, created_at}
{1323953778.28747__505,  payment_id, 99.9, true, created_at}
{1323953778.28747__1505, payment_id, 100.1, true, created_at}
{1323953778.28747__506,  payment_id, 99.9, true, created_at}
{1323953778.28747__1506, payment_id, 100.1, true, created_at}
{1323953778.28747__507,  payment_id, 99.9, true, created_at}
{1323953778.28747__1507, payment_id, 100.1, true, created_at}
{1323953778.28747__508,  payment_id, 99.9, true, created_at}
{1323953778.28747__1508, payment_id, 100.1, true, created_at}
{1323953778.28747__509,  payment_id, 99.9, true, created_at}
{1323953778.28747__1509, payment_id, 100.1, true, created_at}
{1323953778.28747__510,  payment_id, 99.9, true, created_at}
{1323953778.28747__1510, payment_id, 100.1, true, created_at}
{1323953778.28747__511,  payment_id, 99.9, true, created_at}
{1323953778.28747__1511, payment_id, 100.1, true, created_at}
{1323953778.28747__512,  payment_id, 99.9, true, created_at}
{1323953778.28747__1512, payment_id, 100.1, true, created_at}
{1323953778.28747__513,  payment_id, 99.9, true, created_at}
{1323953778.28747__1513, payment_id, 100.1, true, created_at}
{1323953778.28747__514,  payment_id, 99.9, true, created_at}
{1323953778.28747__1514, payment_id, 100.1, true, created_at}
{1323953778.28747__515,  payment_id, 99.9, true, created_at}
{1323953778.28747__1515, payment_id, 100.1, true, created_at}
{1323953778.28747__516,  payment_id, 99.9, true, created_at}
{1323953778.28747__1516, payment_id, 100.1, true, created_at}
{1323953778.28747__517,  payment_id, 99.9, true, created_at}
{1323953778.28747__1517, payment_id, 100.1, true, created_at}
{1323953778.28747__518,  payment_id, 99.9, true, created_at}
{1323953778.28747__1518, payment_id, 100.1, true, created_at}
{1323953778.28747__519,  payment_id, 99.9, true, created_at}
{1323953778.28747__1519, payment_id, 100.1, true, created_at}
{1323953778.28747__520,  payment_id, 99.9, true, created_at}
{1323953778.28747__1520, payment_id, 100.1, true, created_at}
{1323953778.28747__521,  payment_id, 99.9, true, created_at}
{1323953778.28747__1521, payment_id, 100.1, true, created_at}
{1323953778.28747__522,  payment_id, 99.9, true, created_at}
{1323953778.28747__1522, payment_id, 100.1, true, created_at}
{1323953778.28747__523,  payment_id, 99.9, true, created_at}
{1323953778.28747__1523, payment_id, 100.1, true, created_at}
{1323953778.28747__524,  payment_id, 99.9, true, created_at}
{1323953778.28747__1524, payment_id, 100.1, true, created_at}
{1323953778.28747__525,  payment_id, 99.9, true, created_at}
{1323953778.28747__1525, payment_id, 100.1, true, created_at}
{1323953778.28747__526,  payment_id, 99.9, true, created_at}
{1323953778.28747__1526, payment_id, 100.1, true, created_at}
{1323953778.28747__527,  payment_id, 99.9, true, created_at}
{1323953778.28747__1527, payment_id, 100.1, true, created_at}
{1323953778.28747__528,  payment_id, 99.9, true, created_at}
{1323953778.28747__1528, payment_id, 100.1, true, created_at}
{1323953778.28747__529,  payment_id, 99.9, true, created_at}
{1323953778.28747__1529, payment_id, 100.1, true, created_at}
{1323953778.28747__530,  payment_id, 99.9, true, created_at}
{1323953778.28747__1530, payment_id, 100.1, true, created_at}
{1323953778.28747__531,  payment_id, 99.9, true, created_at}
{1323953778.28747__1531, payment_id, 100.1, true, created_at}
{1323953778.28747__532,  payment_id, 99.9, true, created_at}
{1323953778.28747__1532, payment_id, 100.1, true, created_at}
{1323953778.28747__533,  payment_id, 99.9, true, created_at}
{1323953778.28747__1533, payment_id, 100.1, true, created_at}
{1323953778.28747__534,  payment_id, 99.9, true, created_at}
{1323953778.28747__1534, payment_id, 100.1, true, created_at}
{1323953778.28747__535,  payment_id, 99.9, true, created_at}
{1323953778.28747__1535, payment_id, 100.1, true, created_at}
{1323953778.28747__536,  payment_id, 99.9, true, created_at}
{1323953778.28747__1536, payment_id, 100.1, true, created_at}
{1323953778.28747__537,  payment_id, 99.9, true, created_at}
{1323953778.28747__1537, payment_id, 100.1, true, created_at}
{1323953778.28747__538,  payment_id, 99.9, true, created_at}
{1323953778.28747__1538, payment_id, 100.1, true, created_at}
{1323953778.28747__539,  payment_id, 99.9, true, created_at}
{1323953778.28747__1539, payment_id, 100.1, true, created_at}
{1323953778.28747__540,  payment_id, 99.9, true, created_at}
{1323953778.28747__1540, payment_id, 100.1, true, created_at}
{1323953778.28747__541,  payment_id, 99.9, true, created_at}
{1323953778.28747__1541, payment_id, 100.1, true, created_at}
{1323953778.28747__542,  payment_id, 99.9, true, created_at}
{1323953778.28747__1542, payment_id, 100.1, true, created_at}
{1323953778.28747__543,  payment_id, 99.9, true, created_at}
{1323953778.28747__1543, payment_id, 100.1, true, created_at}
{1323953778.28747__544,  payment_id, 99.9, true, created_at}
{1323953778.28747__1544, payment_id, 100.1, true, created_at}
{1323953778.28747__545,  payment_id, 99.9, true, created_at}
{1323953778.28747__1545, payment_id, 100.1, true, created_at}
{1323953778.28747__546,  payment_id, 99.9, true, created_at}
{1323953778.28747__1546, payment_id, 100.1, true, created_at}
{1323953778.28747__547,  payment_id, 99.9, true, created_at}
{1323953778.28747__1547, payment_id, 100.1, true, created_at}
{1323953778.28747__548,  payment_id, 99.9, true, created_at}
{1323953778.28747__1548, payment_id, 100.1, true, created_at}
{1323953778.28747__549,  payment_id, 99.9, true, created_at}
{1323953778.28747__1549, payment_id, 100.1, true, created_at}
{1323953778.28747__550,  payment_id, 99.9, true, created_at}
{1323953778.28747__1550, payment_id, 100.1, true, created_at}
{1323953778.28747__551,  payment_id, 99.9, true, created_at}
{1323953778.28747__1551, payment_id, 100.1, true, created_at}
{1323953778.28747__552,  payment_id, 99.9, true, created_at}
{1323953778.28747__1552, payment_id, 100.1, true, created_at}
{1323953778.28747__553,  payment_id, 99.9, true, created_at}
{1323953778.28747__1553, payment_id, 100.1, true, created_at}
{1323953778.28747__554,  payment_id, 99.9, true, created_at}
{1323953778.28747__1554, payment_id, 100.1, true, created_at}
{1323953778.28747__555,  payment_id, 99.9, true, created_at}
{1323953778.28747__1555, payment_id, 100.1, true, created_at}
{1323953778.28747__556,  payment_id, 99.9, true, created_at}
{1323953778.28747__1556, payment_id, 100.1, true, created_at}
{1323953778.28747__557,  payment_id, 99.9, true, created_at}
{1323953778.28747__1557, payment_id, 100.1, true, created_at}
{1323953778.28747__558,  payment_id, 99.9, true, created_at}
{1323953778.28747__1558, payment_id, 100.1, true, created_at}
{1323953778.28747__559,  payment_id, 99.9, true, created_at}
{1323953778.28747__1559, payment_id, 100.1, true, created_at}
{1323953778.28747__560,  payment_id, 99.9, true, created_at}
{1323953778.28747__1560, payment_id, 100.1, true, created_at}
{1323953778.28747__561,  payment_id, 99.9, true, created_at}
{1323953778.28747__1561, payment_id, 100.1, true, created_at}
{1323953778.28747__562,  payment_id, 99.9, true, created_at}
{1323953778.28747__1562, payment_id, 100.1, true, created_at}
{1323953778.28747__563,  payment_id, 99.9, true, created_at}
{1323953778.28747__1563, payment_id, 100.1, true, created_at}
{1323953778.28747__564,  payment_id, 99.9, true, created_at}
{1323953778.28747__1564, payment_id, 100.1, true, created_at}
{1323953778.28747__565,  payment_id, 99.9, true, created_at}
{1323953778.28747__1565, payment_id, 100.1, true, created_at}
{1323953778.28747__566,  payment_id, 99.9, true, created_at}
{1323953778.28747__1566, payment_id, 100.1, true, created_at}
{1323953778.28747__567,  payment_id, 99.9, true, created_at}
{1323953778.28747__1567, payment_id, 100.1, true, created_at}
{1323953778.28747__568,  payment_id, 99.9, true, created_at}
{1323953778.28747__1568, payment_id, 100.1, true, created_at}
{1323953778.28747__569,  payment_id, 99.9, true, created_at}
{1323953778.28747__1569, payment_id, 100.1, true, created_at}
{1323953778.28747__570,  payment_id, 99.9, true, created_at}
{1323953778.28747__1570, payment_id, 100.1, true, created_at}
{1323953778.28747__571,  payment_id, 99.9, true, created_at}
{1323953778.28747__1571, payment_id, 100.1, true, created_at}
{1323953778.28747__572,  payment_id, 99.9, true, created_at}
{1323953778.28747__1572, payment_id, 100.1, true, created_at}
{1323953778.28747__573,  payment_id, 99.9, true, created_at}
{1323953778.28747__1573, payment_id, 100.1, true, created_at}
{1323953778.28747__574,  payment_id, 99.9, true, created_at}
{1323953778.28747__1574, payment_id, 100.1, true, created_at}
{1323953778.28747__575,  payment_id, 99.9, true, created_at}
{1323953778.28747__1575, payment_id, 100.1, true, created_at}
{1323953778.28747__576,  payment_id, 99.9, true, created_at}
{1323953778.28747__1576, payment_id, 100.1, true, created_at}
{1323953778.28747__577,  payment_id, 99.9, true, created_at}
{1323953778.28747__1577, payment_id, 100.1, true, created_at}
{1323953778.28747__578,  payment_id, 99.9, true, created_at}
{1323953778.28747__1578, payment_id, 100.1, true, created_at}
{1323953778.28747__579,  payment_id, 99.9, true, created_at}
{1323953778.28747__1579, payment_id, 100.1, true, created_at}
{1323953778.28747__580,  payment_id, 99.9, true, created_at}
{1323953778.28747__1580, payment_id, 100.1, true, created_at}
{1323953778.28747__581,  payment_id, 99.9, true, created_at}
{1323953778.28747__1581, payment_id, 100.1, true, created_at}
{1323953778.28747__582,  payment_id, 99.9, true, created_at}
{1323953778.28747__1582, payment_id, 100.1, true, created_at}
{1323953778.28747__583,  payment_id, 99.9, true, created_at}
{1323953778.28747__1583, payment_id, 100.1, true, created_at}
{1323953778.28747__584,  payment_id, 99.9, true, created_at}
{1323953778.28747__1584, payment_id, 100.1, true, created_at}
{1323953778.28747__585,  payment_id, 99.9, true, created_at}
{1323953778.28747__1585, payment_id, 100.1, true, created_at}
{1323953778.28747__586,  payment_id, 99.9, true, created_at}
{1323953778.28747__1586, payment_id, 100.1, true, created_at}
{1323953778.28747__587,  payment_id, 99.9, true, created_at}
{1323953778.28747__1587, payment_id, 100.1, true, created_at}
{1323953778.28747__588,  payment_id, 99.9, true, created_at}
{1323953778.28747__1588, payment_id, 100.1, true, created_at}
{1323953778.28747__589,  payment_id, 99.9, true, created_at}
{1323953778.28747__1589, payment_id, 100.1, true, created_at}
{1323953778.28747__590,  payment_id, 99.9, true, created_at}
{1323953778.28747__1590, payment_id, 100.1, true, created_at}
{1323953778.28747__591,  payment_id, 99.9, true, created_at}
{1323953778.28747__1591, payment_id, 100.1, true, created_at}
{1323953778.28747__592,  payment_id, 99.9, true, created_at}
{1323953778.28747__1592, payment_id, 100.1, true, created_at}
{1323953778.28747__593,  payment_id, 99.9, true, created_at}
{1323953778.28747__1593, payment_id, 100.1, true, created_at}
{1323953778.28747__594,  payment_id, 99.9, true, created_at}
{1323953778.28747__1594, payment_id, 100.1, true, created_at}
{1323953778.28747__595,  payment_id, 99.9, true, created_at}
{1323953778.28747__1595, payment_id, 100.1, true, created_at}
{1323953778.28747__596,  payment_id, 99.9, true, created_at}
{1323953778.28747__1596, payment_id, 100.1, true, created_at}
{1323953778.28747__597,  payment_id, 99.9, true, created_at}
{1323953778.28747__1597, payment_id, 100.1, true, created_at}
{1323953778.28747__598,  payment_id, 99.9, true, created_at}
{1323953778.28747__1598, payment_id, 100.1, true, created_at}
{1323953778.28747__599,  payment_id, 99.9, true, created_at}
{1323953778.28747__1599, payment_id, 100.1, true, created_at}
{1323953778.28747__600,  payment_id, 99.9, true, created_at}
{1323953778.28747__1600, payment_id, 100.1, true, created_at}
{1323953778.28747__601,  payment_id, 99.9, true, created_at}
{1323953778.28747__1601, payment_id, 100.1, true, created_at}
{1323953778.28747__602,  payment_id, 99.9, true, created_at}
{1323953778.28747__1602, payment_id, 100.1, true, created_at}
{1323953778.28747__603,  payment_id, 99.9, true, created_at}
{1323953778.28747__1603, payment_id, 100.1, true, created_at}
{1323953778.28747__604,  payment_id, 99.9, true, created_at}
{1323953778.28747__1604, payment_id, 100.1, true, created_at}
{1323953778.28747__605,  payment_id, 99.9, true, created_at}
{1323953778.28747__1605, payment_id, 100.1, true, created_at}
{1323953778.28747__606,  payment_id, 99.9, true, created_at}
{1323953778.28747__1606, payment_id, 100.1, true, created_at}
{1323953778.28747__607,  payment_id, 99.9, true, created_at}
{1323953778.28747__1607, payment_id, 100.1, true, created_at}
{1323953778.28747__608,  payment_id, 99.9, true, created_at}
{1323953778.28747__1608, payment_id, 100.1, true, created_at}
{1323953778.28747__609,  payment_id, 99.9, true, created_at}
{1323953778.28747__1609, payment_id, 100.1, true, created_at}
{1323953778.28747__610,  payment_id, 99.9, true, created_at}
{1323953778.28747__1610, payment_id, 100.1, true, created_at}
{1323953778.28747__611,  payment_id, 99.9, true, created_at}
{1323953778.28747__1611, payment_id, 100.1, true, created_at}
{1323953778.28747__612,  payment_id, 99.9, true, created_at}
{1323953778.28747__1612, payment_id, 100.1, true, created_at}
{1323953778.28747__613,  payment_id, 99.9, true, created_at}
{1323953778.28747__1613, payment_id, 100.1, true, created_at}
{1323953778.28747__614,  payment_id, 99.9, true, created_at}
{1323953778.28747__1614, payment_id, 100.1, true, created_at}
{1323953778.28747__615,  payment_id, 99.9, true, created_at}
{1323953778.28747__1615, payment_id, 100.1, true, created_at}
{1323953778.28747__616,  payment_id, 99.9, true, created_at}
{1323953778.28747__1616, payment_id, 100.1, true, created_at}
{1323953778.28747__617,  payment_id, 99.9, true, created_at}
{1323953778.28747__1617, payment_id, 100.1, true, created_at}
{1323953778.28747__618,  payment_id, 99.9, true, created_at}
{1323953778.28747__1618, payment_id, 100.1, true, created_at}
{1323953778.28747__619,  payment_id, 99.9, true, created_at}
{1323953778.28747__1619, payment_id, 100.1, true, created_at}
{1323953778.28747__620,  payment_id, 99.9, true, created_at}
{1323953778.28747__1620, payment_id, 100.1, true, created_at}
{1323953778.28747__621,  payment_id, 99.9, true, created_at}
{1323953778.28747__1621, payment_id, 100.1, true, created_at}
{1323953778.28747__622,  payment_id, 99.9, true, created_at}
{1323953778.28747__1622, payment_id, 100.1, true, created_at}
{1323953778.28747__623,  payment_id, 99.9, true, created_at}
{1323953778.28747__1623, payment_id, 100.1, true, created_at}
{1323953778.28747__624,  payment_id, 99.9, true, created_at}
{1323953778.28747__1624, payment_id, 100.1, true, created_at}
{1323953778.28747__625,  payment_id, 99.9, true, created_at}
{1323953778.28747__1625, payment_id, 100.1, true, created_at}
{1323953778.28747__626,  payment_id, 99.9, true, created_at}
{1323953778.28747__1626, payment_id, 100.1, true, created_at}
{1323953778.28747__627,  payment_id, 99.9, true, created_at}
{1323953778.28747__1627, payment_id, 100.1, true, created_at}
{1323953778.28747__628,  payment_id, 99.9, true, created_at}
{1323953778.28747__1628, payment_id, 100.1, true, created_at}
{1323953778.28747__629,  payment_id, 99.9, true, created_at}
{1323953778.28747__1629, payment_id, 100.1, true, created_at}
{1323953778.28747__630,  payment_id, 99.9, true, created_at}
{1323953778.28747__1630, payment_id, 100.1, true, created_at}
{1323953778.28747__631,  payment_id, 99.9, true, created_at}
{1323953778.28747__1631, payment_id, 100.1, true, created_at}
{1323953778.28747__632,  payment_id, 99.9, true, created_at}
{1323953778.28747__1632, payment_id, 100.1, true, created_at}
{1323953778.28747__633,  payment_id, 99.9, true, created_at}
{1323953778.28747__1633, payment_id, 100.1, true, created_at}
{1323953778.28747__634,  payment_id, 99.9, true, created_at}
{1323953778.28747__1634, payment_id, 100.1, true, created_at}
{1323953778.28747__635,  payment_id, 99.9, true, created_at}
{1323953778.28747__1635, payment_id, 100.1, true, created_at}
{1323953778.28747__636,  payment_id, 99.9, true, created_at}
{1323953778.28747__1636, payment_id, 100.1, true, created_at}
{1323953778.28747__637,  payment_id, 99.9, true, created_at}
{1323953778.28747__1637, payment_id, 100.1, true, created_at}
{1323953778.28747__638,  payment_id, 99.9, true, created_at}
{1323953778.28747__1638, payment_id, 100.1, true, created_at}
{1323953778.28747__639,  payment_id, 99.9, true, created_at}
{1323953778.28747__1639, payment_id, 100.1, true, created_at}
{1323953778.28747__640,  payment_id, 99.9, true, created_at}
{1323953778.28747__1640, payment_id, 100.1, true, created_at}
{1323953778.28747__641,  payment_id, 99.9, true, created_at}
{1323953778.28747__1641, payment_id, 100.1, true, created_at}
{1323953778.28747__642,  payment_id, 99.9, true, created_at}
{1323953778.28747__1642, payment_id, 100.1, true, created_at}
{1323953778.28747__643,  payment_id, 99.9, true, created_at}
{1323953778.28747__1643, payment_id, 100.1, true, created_at}
{1323953778.28747__644,  payment_id, 99.9, true, created_at}
{1323953778.28747__1644, payment_id, 100.1, true, created_at}
{1323953778.28747__645,  payment_id, 99.9, true, created_at}
{1323953778.28747__1645, payment_id, 100.1, true, created_at}
{1323953778.28747__646,  payment_id, 99.9, true, created_at}
{1323953778.28747__1646, payment_id, 100.1, true, created_at}
{1323953778.28747__647,  payment_id, 99.9, true, created_at}
{1323953778.28747__1647, payment_id, 100.1, true, created_at}
{1323953778.28747__648,  payment_id, 99.9, true, created_at}
{1323953778.28747__1648, payment_id, 100.1, true, created_at}
{1323953778.28747__649,  payment_id, 99.9, true, created_at}
{1323953778.28747__1649, payment_id, 100.1, true, created_at}
{1323953778.28747__650,  payment_id, 99.9, true, created_at}
{1323953778.28747__1650, payment_id, 100.1, true, created_at}
{1323953778.28747__651,  payment_id, 99.9, true, created_at}
{1323953778.28747__1651, payment_id, 100.1, true, created_at}
{1323953778.28747__652,  payment_id, 99.9, true, created_at}
{1323953778.28747__1652, payment_id, 100.1, true, created_at}
{1323953778.28747__653,  payment_id, 99.9, true, created_at}
{1323953778.28747__1653, payment_id, 100.1, true, created_at}
{1323953778.28747__654,  payment_id, 99.9, true, created_at}
{1323953778.28747__1654, payment_id, 100.1, true, created_at}
{1323953778.28747__655,  payment_id, 99.9, true, created_at}
{1323953778.28747__1655, payment_id, 100.1, true, created_at}
{1323953778.28747__656,  payment_id, 99.9, true, created_at}
{1323953778.28747__1656, payment_id, 100.1, true, created_at}
{1323953778.28747__657,  payment_id, 99.9, true, created_at}
{1323953778.28747__1657, payment_id, 100.1, true, created_at}
{1323953778.28747__658,  payment_id, 99.9, true, created_at}
{1323953778.28747__1658, payment_id, 100.1, true, created_at}
{1323953778.28747__659,  payment_id, 99.9, true, created_at}
{1323953778.28747__1659, payment_id, 100.1, true, created_at}
{1323953778.28747__660,  payment_id, 99.9, true, created_at}
{1323953778.28747__1660, payment_id, 100.1, true, created_at}
{1323953778.28747__661,  payment_id, 99.9, true, created_at}
{1323953778.28747__1661, payment_id, 100.1, true, created_at}
{1323953778.28747__662,  payment_id, 99.9, true, created_at}
{1323953778.28747__1662, payment_id, 100.1, true, created_at}
{1323953778.28747__663,  payment_id, 99.9, true, created_at}
{1323953778.28747__1663, payment_id, 100.1, true, created_at}
{1323953778.28747__664,  payment_id, 99.9, true, created_at}
{1323953778.28747__1664, payment_id, 100.1, true, created_at}
{1323953778.28747__665,  payment_id, 99.9, true, created_at}
{1323953778.28747__1665, payment_id, 100.1, true, created_at}
{1323953778.28747__666,  payment_id, 99.9, true, created_at}
{1323953778.28747__1666, payment_id, 100.1, true, created_at}
{1323953778.28747__667,  payment_id, 99.9, true, created_at}
{1323953778.28747__1667, payment_id, 100.1, true, created_at}
{1323953778.28747__668,  payment_id, 99.9, true, created_at}
{1323953778.28747__1668, payment_id, 100.1, true, created_at}
{1323953778.28747__669,  payment_id, 99.9, true, created_at}
{1323953778.28747__1669, payment_id, 100.1, true, created_at}
{1323953778.28747__670,  payment_id, 99.9, true, created_at}
{1323953778.28747__1670, payment_id, 100.1, true, created_at}
{1323953778.28747__671,  payment_id, 99.9, true, created_at}
{1323953778.28747__1671, payment_id, 100.1, true, created_at}
{1323953778.28747__672,  payment_id, 99.9, true, created_at}
{1323953778.28747__1672, payment_id, 100.1, true, created_at}
{1323953778.28747__673,  payment_id, 99.9, true, created_at}
{1323953778.28747__1673, payment_id, 100.1, true, created_at}
{1323953778.28747__674,  payment_id, 99.9, true, created_at}
{1323953778.28747__1674, payment_id, 100.1, true, created_at}
{1323953778.28747__675,  payment_id, 99.9, true, created_at}
{1323953778.28747__1675, payment_id, 100.1, true, created_at}
{1323953778.28747__676,  payment_id, 99.9, true, created_at}
{1323953778.28747__1676, payment_id, 100.1, true, created_at}
{1323953778.28747__677,  payment_id, 99.9, true, created_at}
{1323953778.28747__1677, payment_id, 100.1, true, created_at}
{1323953778.28747__678,  payment_id, 99.9, true, created_at}
{1323953778.28747__1678, payment_id, 100.1, true, created_at}
{1323953778.28747__679,  payment_id, 99.9, true, created_at}
{1323953778.28747__1679, payment_id, 100.1, true, created_at}
{1323953778.28747__680,  payment_id, 99.9, true, created_at}
{1323953778.28747__1680, payment_id, 100.1, true, created_at}
{1323953778.28747__681,  payment_id, 99.9, true, created_at}
{1323953778.28747__1681, payment_id, 100.1, true, created_at}
{1323953778.28747__682,  payment_id, 99.9, true, created_at}
{1323953778.28747__1682, payment_id, 100.1, true, created_at}
{1323953778.28747__683,  payment_id, 99.9, true, created_at}
{1323953778.28747__1683, payment_id, 100.1, true, created_at}
{1323953778.28747__684,  payment_id, 99.9, true, created_at}
{1323953778.28747__1684, payment_id, 100.1, true, created_at}
{1323953778.28747__685,  payment_id, 99.9, true, created_at}
{1323953778.28747__1685, payment_id, 100.1, true, created_at}
{1323953778.28747__686,  payment_id, 99.9, true, created_at}
{1323953778.28747__1686, payment_id, 100.1, true, created_at}
{1323953778.28747__687,  payment_id, 99.9, true, created_at}
{1323953778.28747__1687, payment_id, 100.1, true, created_at}
{1323953778.28747__688,  payment_id, 99.9, true, created_at}
{1323953778.28747__1688, payment_id, 100.1, true, created_at}
{1323953778.28747__689,  payment_id, 99.9, true, created_at}
{1323953778.28747__1689, payment_id, 100.1, true, created_at}
{1323953778.28747__690,  payment_id, 99.9, true, created_at}
{1323953778.28747__1690, payment_id, 100.1, true, created_at}
{1323953778.28747__691,  payment_id, 99.9, true, created_at}
{1323953778.28747__1691, payment_id, 100.1, true, created_at}
{1323953778.28747__692,  payment_id, 99.9, true, created_at}
{1323953778.28747__1692, payment_id, 100.1, true, created_at}
{1323953778.28747__693,  payment_id, 99.9, true, created_at}
{1323953778.28747__1693, payment_id, 100.1, true, created_at}
{1323953778.28747__694,  payment_id, 99.9, true, created_at}
{1323953778.28747__1694, payment_id, 100.1, true, created_at}
{1323953778.28747__695,  payment_id, 99.9, true, created_at}
{1323953778.28747__1695, payment_id, 100.1, true, created_at}
{1323953778.28747__696,  payment_id, 99.9, true, created_at}
{1323953778.28747__1696, payment_id, 100.1, true, created_at}
{1323953778.28747__697,  payment_id, 99.9, true, created_at}
{1323953778.28747__1697, payment_id, 100.1, true, created_at}
{1323953778.28747__698,  payment_id, 99.9, true, created_at}
{1323953778.28747__1698, payment_id, 100.1, true, created_at}
{1323953778.28747__699,  payment_id, 99.9, true, created_at}
{1323953778.28747__1699, payment_id, 100.1, true, created_at}
{1323953778.28747__700,  payment_id, 99.9, true, created_at}
{1323953778.28747__1700, payment_id, 100.1, true, created_at}
{1323953778.28747__701,  payment_id, 99.9, true, created_at}
{1323953778.28747__1701, payment_id, 100.1, true, created_at}
{1323953778.28747__702,  payment_id, 99.9, true, created_at}
{1323953778.28747__1702, payment_id, 100.1, true, created_at}
{1323953778.28747__703,  payment_id, 99.9, true, created_at}
{1323953778.28747__1703, payment_id, 100.1, true, created_at}
{1323953778.28747__704,  payment_id, 99.9, true, created_at}
{1323953778.28747__1704, payment_id, 100.1, true, created_at}
{1323953778.28747__705,  payment_id, 99.9, true, created_at}
{1323953778.28747__1705, payment_id, 100.1, true, created_at}
{1323953778.28747__706,  payment_id, 99.9, true, created_at}
{1323953778.28747__1706, payment_id, 100.1, true, created_at}
{1323953778.28747__707,  payment_id, 99.9, true, created_at}
{1323953778.28747__1707, payment_id, 100.1, true, created_at}
{1323953778.28747__708,  payment_id, 99.9, true, created_at}
{1323953778.28747__1708, payment_id, 100.1, true, created_at}
{1323953778.28747__709,  payment_id, 99.9, true, created_at}
{1323953778.28747__1709, payment_id, 100.1, true, created_at}
{1323953778.28747__710,  payment_id, 99.9, true, created_at}
{1323953778.28747__1710, payment_id, 100.1, true, created_at}
{1323953778.28747__711,  payment_id, 99.9, true, created_at}
{1323953778.28747__1711, payment_id, 100.1, true, created_at}
{1323953778.28747__712,  payment_id, 99.9, true, created_at}
{1323953778.28747__1712, payment_id, 100.1, true, created_at}
{1323953778.28747__713,  payment_id, 99.9, true, created_at}
{1323953778.28747__1713, payment_id, 100.1, true, created_at}
{1323953778.28747__714,  payment_id, 99.9, true, created_at}
{1323953778.28747__1714, payment_id, 100.1, true, created_at}
{1323953778.28747__715,  payment_id, 99.9, true, created_at}
{1323953778.28747__1715, payment_id, 100.1, true, created_at}
{1323953778.28747__716,  payment_id, 99.9, true, created_at}
{1323953778.28747__1716, payment_id, 100.1, true, created_at}
{1323953778.28747__717,  payment_id, 99.9, true, created_at}
{1323953778.28747__1717, payment_id, 100.1, true, created_at}
{1323953778.28747__718,  payment_id, 99.9, true, created_at}
{1323953778.28747__1718, payment_id, 100.1, true, created_at}
{1323953778.28747__719,  payment_id, 99.9, true, created_at}
{1323953778.28747__1719, payment_id, 100.1, true, created_at}
{1323953778.28747__720,  payment_id, 99.9, true, created_at}
{1323953778.28747__1720, payment_id, 100.1, true, created_at}
{1323953778.28747__721,  payment_id, 99.9, true, created_at}
