{1323873994.734765__0,  payment_id, 99.9, false, created_at}
{1323873994.734765__481,  payment_id, 99.9, false, created_at}
{1323873994.734765__1481, payment_id, 100.1, false, created_at}
{1323873994.734765__482,  payment_id, 99.9, false, created_at}
{1323873994.734765__1482, payment_id, 100.1, false, created_at}
{1323873994.734765__483,  payment_id, 99.9, false, created_at}
{1323873994.734765__1483, payment_id, 100.1, false, created_at}
{1323873994.734765__484,  payment_id, 99.9, false, created_at}
{1323873994.734765__1484, payment_id, 100.1, false, created_at}
{1323873994.734765__485,  payment_id, 99.9, false, created_at}
{1323873994.734765__1485, payment_id, 100.1, false, created_at}
{1323873994.734765__486,  payment_id, 99.9, false, created_at}
{1323873994.734765__1486, payment_id, 100.1, false, created_at}
{1323873994.734765__487,  payment_id, 99.9, false, created_at}
{1323873994.734765__1487, payment_id, 100.1, false, created_at}
{1323873994.734765__488,  payment_id, 99.9, false, created_at}
{1323873994.734765__1488, payment_id, 100.1, false, created_at}
{1323873994.734765__489,  payment_id, 99.9, false, created_at}
{1323873994.734765__1489, payment_id, 100.1, false, created_at}
{1323873994.734765__490,  payment_id, 99.9, false, created_at}
{1323873994.734765__1490, payment_id, 100.1, false, created_at}
{1323873994.734765__491,  payment_id, 99.9, false, created_at}
{1323873994.734765__1491, payment_id, 100.1, false, created_at}
{1323873994.734765__492,  payment_id, 99.9, false, created_at}
{1323873994.734765__1492, payment_id, 100.1, false, created_at}
{1323873994.734765__493,  payment_id, 99.9, false, created_at}
{1323873994.734765__1493, payment_id, 100.1, false, created_at}
{1323873994.734765__494,  payment_id, 99.9, false, created_at}
{1323873994.734765__1494, payment_id, 100.1, false, created_at}
{1323873994.734765__495,  payment_id, 99.9, false, created_at}
{1323873994.734765__1495, payment_id, 100.1, false, created_at}
{1323873994.734765__496,  payment_id, 99.9, false, created_at}
{1323873994.734765__1496, payment_id, 100.1, false, created_at}
{1323873994.734765__497,  payment_id, 99.9, false, created_at}
{1323873994.734765__1497, payment_id, 100.1, false, created_at}
{1323873994.734765__498,  payment_id, 99.9, false, created_at}
{1323873994.734765__1498, payment_id, 100.1, false, created_at}
{1323873994.734765__499,  payment_id, 99.9, false, created_at}
{1323873994.734765__1499, payment_id, 100.1, false, created_at}
{1323873994.734765__500,  payment_id, 99.9, false, created_at}
{1323873994.734765__1500, payment_id, 100.1, false, created_at}
{1323873994.734765__501,  payment_id, 99.9, false, created_at}
{1323873994.734765__1501, payment_id, 100.1, false, created_at}
{1323873994.734765__502,  payment_id, 99.9, false, created_at}
{1323873994.734765__1502, payment_id, 100.1, false, created_at}
{1323873994.734765__503,  payment_id, 99.9, false, created_at}
{1323873994.734765__1503, payment_id, 100.1, false, created_at}
{1323873994.734765__504,  payment_id, 99.9, false, created_at}
{1323873994.734765__1504, payment_id, 100.1, false, created_at}
{1323873994.734765__505,  payment_id, 99.9, false, created_at}
{1323873994.734765__1505, payment_id, 100.1, false, created_at}
{1323873994.734765__506,  payment_id, 99.9, false, created_at}
{1323873994.734765__1506, payment_id, 100.1, false, created_at}
{1323873994.734765__507,  payment_id, 99.9, false, created_at}
{1323873994.734765__1507, payment_id, 100.1, false, created_at}
{1323873994.734765__508,  payment_id, 99.9, false, created_at}
{1323873994.734765__1508, payment_id, 100.1, false, created_at}
{1323873994.734765__509,  payment_id, 99.9, false, created_at}
{1323873994.734765__1509, payment_id, 100.1, false, created_at}
{1323873994.734765__510,  payment_id, 99.9, false, created_at}
{1323873994.734765__1510, payment_id, 100.1, false, created_at}
{1323873994.734765__511,  payment_id, 99.9, false, created_at}
{1323873994.734765__1511, payment_id, 100.1, false, created_at}
{1323873994.734765__512,  payment_id, 99.9, false, created_at}
{1323873994.734765__1512, payment_id, 100.1, false, created_at}
{1323873994.734765__513,  payment_id, 99.9, false, created_at}
{1323873994.734765__1513, payment_id, 100.1, false, created_at}
{1323873994.734765__514,  payment_id, 99.9, false, created_at}
{1323873994.734765__1514, payment_id, 100.1, false, created_at}
{1323873994.734765__515,  payment_id, 99.9, false, created_at}
{1323873994.734765__1515, payment_id, 100.1, false, created_at}
{1323873994.734765__516,  payment_id, 99.9, false, created_at}
{1323873994.734765__1516, payment_id, 100.1, false, created_at}
{1323873994.734765__517,  payment_id, 99.9, false, created_at}
{1323873994.734765__1517, payment_id, 100.1, false, created_at}
{1323873994.734765__518,  payment_id, 99.9, false, created_at}
{1323873994.734765__1518, payment_id, 100.1, false, created_at}
{1323873994.734765__519,  payment_id, 99.9, false, created_at}
{1323873994.734765__1519, payment_id, 100.1, false, created_at}
{1323873994.734765__520,  payment_id, 99.9, false, created_at}
{1323873994.734765__1520, payment_id, 100.1, false, created_at}
{1323873994.734765__521,  payment_id, 99.9, false, created_at}
{1323873994.734765__1521, payment_id, 100.1, false, created_at}
{1323873994.734765__522,  payment_id, 99.9, false, created_at}
{1323873994.734765__1522, payment_id, 100.1, false, created_at}
{1323873994.734765__523,  payment_id, 99.9, false, created_at}
{1323873994.734765__1523, payment_id, 100.1, false, created_at}
{1323873994.734765__524,  payment_id, 99.9, false, created_at}
{1323873994.734765__1524, payment_id, 100.1, false, created_at}
{1323873994.734765__525,  payment_id, 99.9, false, created_at}
{1323873994.734765__1525, payment_id, 100.1, false, created_at}
{1323873994.734765__526,  payment_id, 99.9, false, created_at}
{1323873994.734765__1526, payment_id, 100.1, false, created_at}
{1323873994.734765__527,  payment_id, 99.9, false, created_at}
{1323873994.734765__1527, payment_id, 100.1, false, created_at}
{1323873994.734765__528,  payment_id, 99.9, false, created_at}
{1323873994.734765__1528, payment_id, 100.1, false, created_at}
{1323873994.734765__529,  payment_id, 99.9, false, created_at}
{1323873994.734765__1529, payment_id, 100.1, false, created_at}
{1323873994.734765__530,  payment_id, 99.9, false, created_at}
{1323873994.734765__1530, payment_id, 100.1, false, created_at}
{1323873994.734765__531,  payment_id, 99.9, false, created_at}
{1323873994.734765__1531, payment_id, 100.1, false, created_at}
{1323873994.734765__532,  payment_id, 99.9, false, created_at}
{1323873994.734765__1532, payment_id, 100.1, false, created_at}
{1323873994.734765__533,  payment_id, 99.9, false, created_at}
{1323873994.734765__1533, payment_id, 100.1, false, created_at}
{1323873994.734765__534,  payment_id, 99.9, false, created_at}
{1323873994.734765__1534, payment_id, 100.1, false, created_at}
{1323873994.734765__535,  payment_id, 99.9, false, created_at}
{1323873994.734765__1535, payment_id, 100.1, false, created_at}
{1323873994.734765__536,  payment_id, 99.9, false, created_at}
{1323873994.734765__1536, payment_id, 100.1, false, created_at}
{1323873994.734765__537,  payment_id, 99.9, false, created_at}
{1323873994.734765__1537, payment_id, 100.1, false, created_at}
{1323873994.734765__538,  payment_id, 99.9, false, created_at}
{1323873994.734765__1538, payment_id, 100.1, false, created_at}
{1323873994.734765__539,  payment_id, 99.9, false, created_at}
{1323873994.734765__1539, payment_id, 100.1, false, created_at}
{1323873994.734765__540,  payment_id, 99.9, false, created_at}
{1323873994.734765__1540, payment_id, 100.1, false, created_at}
{1323873994.734765__541,  payment_id, 99.9, false, created_at}
{1323873994.734765__1541, payment_id, 100.1, false, created_at}
{1323873994.734765__542,  payment_id, 99.9, false, created_at}
{1323873994.734765__1542, payment_id, 100.1, false, created_at}
{1323873994.734765__543,  payment_id, 99.9, false, created_at}
{1323873994.734765__1543, payment_id, 100.1, false, created_at}
{1323873994.734765__544,  payment_id, 99.9, false, created_at}
{1323873994.734765__1544, payment_id, 100.1, false, created_at}
{1323873994.734765__545,  payment_id, 99.9, false, created_at}
{1323873994.734765__1545, payment_id, 100.1, false, created_at}
{1323873994.734765__546,  payment_id, 99.9, false, created_at}
{1323873994.734765__1546, payment_id, 100.1, false, created_at}
{1323873994.734765__547,  payment_id, 99.9, false, created_at}
{1323873994.734765__1547, payment_id, 100.1, false, created_at}
{1323873994.734765__548,  payment_id, 99.9, false, created_at}
{1323873994.734765__1548, payment_id, 100.1, false, created_at}
{1323873994.734765__549,  payment_id, 99.9, false, created_at}
{1323873994.734765__1549, payment_id, 100.1, false, created_at}
{1323873994.734765__550,  payment_id, 99.9, false, created_at}
{1323873994.734765__1550, payment_id, 100.1, false, created_at}
{1323873994.734765__551,  payment_id, 99.9, false, created_at}
{1323873994.734765__1551, payment_id, 100.1, false, created_at}
{1323873994.734765__552,  payment_id, 99.9, false, created_at}
{1323873994.734765__1552, payment_id, 100.1, false, created_at}
{1323873994.734765__553,  payment_id, 99.9, false, created_at}
{1323873994.734765__1553, payment_id, 100.1, false, created_at}
{1323873994.734765__554,  payment_id, 99.9, false, created_at}
{1323873994.734765__1554, payment_id, 100.1, false, created_at}
{1323873994.734765__555,  payment_id, 99.9, false, created_at}
{1323873994.734765__1555, payment_id, 100.1, false, created_at}
{1323873994.734765__556,  payment_id, 99.9, false, created_at}
{1323873994.734765__1556, payment_id, 100.1, false, created_at}
{1323873994.734765__557,  payment_id, 99.9, false, created_at}
{1323873994.734765__1557, payment_id, 100.1, false, created_at}
{1323873994.734765__558,  payment_id, 99.9, false, created_at}
{1323873994.734765__1558, payment_id, 100.1, false, created_at}
{1323873994.734765__559,  payment_id, 99.9, false, created_at}
{1323873994.734765__1559, payment_id, 100.1, false, created_at}
{1323873994.734765__560,  payment_id, 99.9, false, created_at}
{1323873994.734765__1560, payment_id, 100.1, false, created_at}
{1323873994.734765__561,  payment_id, 99.9, false, created_at}
{1323873994.734765__1561, payment_id, 100.1, false, created_at}
{1323873994.734765__562,  payment_id, 99.9, false, created_at}
{1323873994.734765__1562, payment_id, 100.1, false, created_at}
{1323873994.734765__563,  payment_id, 99.9, false, created_at}
{1323873994.734765__1563, payment_id, 100.1, false, created_at}
{1323873994.734765__564,  payment_id, 99.9, false, created_at}
{1323873994.734765__1564, payment_id, 100.1, false, created_at}
{1323873994.734765__565,  payment_id, 99.9, false, created_at}
{1323873994.734765__1565, payment_id, 100.1, false, created_at}
{1323873994.734765__566,  payment_id, 99.9, false, created_at}
{1323873994.734765__1566, payment_id, 100.1, false, created_at}
{1323873994.734765__567,  payment_id, 99.9, false, created_at}
{1323873994.734765__1567, payment_id, 100.1, false, created_at}
{1323873994.734765__568,  payment_id, 99.9, false, created_at}
{1323873994.734765__1568, payment_id, 100.1, false, created_at}
{1323873994.734765__569,  payment_id, 99.9, false, created_at}
{1323873994.734765__1569, payment_id, 100.1, false, created_at}
{1323873994.734765__570,  payment_id, 99.9, false, created_at}
{1323873994.734765__1570, payment_id, 100.1, false, created_at}
{1323873994.734765__571,  payment_id, 99.9, false, created_at}
{1323873994.734765__1571, payment_id, 100.1, false, created_at}
{1323873994.734765__572,  payment_id, 99.9, false, created_at}
{1323873994.734765__1572, payment_id, 100.1, false, created_at}
{1323873994.734765__573,  payment_id, 99.9, false, created_at}
{1323873994.734765__1573, payment_id, 100.1, false, created_at}
{1323873994.734765__574,  payment_id, 99.9, false, created_at}
{1323873994.734765__1574, payment_id, 100.1, false, created_at}
{1323873994.734765__575,  payment_id, 99.9, false, created_at}
{1323873994.734765__1575, payment_id, 100.1, false, created_at}
{1323873994.734765__576,  payment_id, 99.9, false, created_at}
{1323873994.734765__1576, payment_id, 100.1, false, created_at}
{1323873994.734765__577,  payment_id, 99.9, false, created_at}
{1323873994.734765__1577, payment_id, 100.1, false, created_at}
{1323873994.734765__578,  payment_id, 99.9, false, created_at}
{1323873994.734765__1578, payment_id, 100.1, false, created_at}
{1323873994.734765__579,  payment_id, 99.9, false, created_at}
{1323873994.734765__1579, payment_id, 100.1, false, created_at}
{1323873994.734765__580,  payment_id, 99.9, false, created_at}
{1323873994.734765__1580, payment_id, 100.1, false, created_at}
{1323873994.734765__581,  payment_id, 99.9, false, created_at}
{1323873994.734765__1581, payment_id, 100.1, false, created_at}
{1323873994.734765__582,  payment_id, 99.9, false, created_at}
{1323873994.734765__1582, payment_id, 100.1, false, created_at}
{1323873994.734765__583,  payment_id, 99.9, false, created_at}
{1323873994.734765__1583, payment_id, 100.1, false, created_at}
{1323873994.734765__584,  payment_id, 99.9, false, created_at}
{1323873994.734765__1584, payment_id, 100.1, false, created_at}
{1323873994.734765__585,  payment_id, 99.9, false, created_at}
{1323873994.734765__1585, payment_id, 100.1, false, created_at}
{1323873994.734765__586,  payment_id, 99.9, false, created_at}
{1323873994.734765__1586, payment_id, 100.1, false, created_at}
{1323873994.734765__587,  payment_id, 99.9, false, created_at}
{1323873994.734765__1587, payment_id, 100.1, false, created_at}
{1323873994.734765__588,  payment_id, 99.9, false, created_at}
{1323873994.734765__1588, payment_id, 100.1, false, created_at}
{1323873994.734765__589,  payment_id, 99.9, false, created_at}
{1323873994.734765__1589, payment_id, 100.1, false, created_at}
{1323873994.734765__590,  payment_id, 99.9, false, created_at}
{1323873994.734765__1590, payment_id, 100.1, false, created_at}
{1323873994.734765__591,  payment_id, 99.9, false, created_at}
{1323873994.734765__1591, payment_id, 100.1, false, created_at}
{1323873994.734765__592,  payment_id, 99.9, false, created_at}
{1323873994.734765__1592, payment_id, 100.1, false, created_at}
{1323873994.734765__593,  payment_id, 99.9, false, created_at}
{1323873994.734765__1593, payment_id, 100.1, false, created_at}
{1323873994.734765__594,  payment_id, 99.9, false, created_at}
{1323873994.734765__1594, payment_id, 100.1, false, created_at}
{1323873994.734765__595,  payment_id, 99.9, false, created_at}
{1323873994.734765__1595, payment_id, 100.1, false, created_at}
{1323873994.734765__596,  payment_id, 99.9, false, created_at}
{1323873994.734765__1596, payment_id, 100.1, false, created_at}
{1323873994.734765__597,  payment_id, 99.9, false, created_at}
{1323873994.734765__1597, payment_id, 100.1, false, created_at}
{1323873994.734765__598,  payment_id, 99.9, false, created_at}
{1323873994.734765__1598, payment_id, 100.1, false, created_at}
{1323873994.734765__599,  payment_id, 99.9, false, created_at}
{1323873994.734765__1599, payment_id, 100.1, false, created_at}
{1323873994.734765__600,  payment_id, 99.9, false, created_at}
{1323873994.734765__1600, payment_id, 100.1, false, created_at}
{1323873994.734765__601,  payment_id, 99.9, false, created_at}
{1323873994.734765__1601, payment_id, 100.1, false, created_at}
{1323873994.734765__602,  payment_id, 99.9, false, created_at}
{1323873994.734765__1602, payment_id, 100.1, false, created_at}
{1323873994.734765__603,  payment_id, 99.9, false, created_at}
{1323873994.734765__1603, payment_id, 100.1, false, created_at}
{1323873994.734765__604,  payment_id, 99.9, false, created_at}
{1323873994.734765__1604, payment_id, 100.1, false, created_at}
{1323873994.734765__605,  payment_id, 99.9, false, created_at}
{1323873994.734765__1605, payment_id, 100.1, false, created_at}
{1323873994.734765__606,  payment_id, 99.9, false, created_at}
{1323873994.734765__1606, payment_id, 100.1, false, created_at}
{1323873994.734765__607,  payment_id, 99.9, false, created_at}
{1323873994.734765__1607, payment_id, 100.1, false, created_at}
{1323873994.734765__608,  payment_id, 99.9, false, created_at}
{1323873994.734765__1608, payment_id, 100.1, false, created_at}
{1323873994.734765__609,  payment_id, 99.9, false, created_at}
{1323873994.734765__1609, payment_id, 100.1, false, created_at}
{1323873994.734765__610,  payment_id, 99.9, false, created_at}
{1323873994.734765__1610, payment_id, 100.1, false, created_at}
{1323873994.734765__611,  payment_id, 99.9, false, created_at}
{1323873994.734765__1611, payment_id, 100.1, false, created_at}
{1323873994.734765__612,  payment_id, 99.9, false, created_at}
{1323873994.734765__1612, payment_id, 100.1, false, created_at}
{1323873994.734765__613,  payment_id, 99.9, false, created_at}
{1323873994.734765__1613, payment_id, 100.1, false, created_at}
{1323873994.734765__614,  payment_id, 99.9, false, created_at}
{1323873994.734765__1614, payment_id, 100.1, false, created_at}
{1323873994.734765__615,  payment_id, 99.9, false, created_at}
{1323873994.734765__1615, payment_id, 100.1, false, created_at}
{1323873994.734765__616,  payment_id, 99.9, false, created_at}
{1323873994.734765__1616, payment_id, 100.1, false, created_at}
{1323873994.734765__617,  payment_id, 99.9, false, created_at}
{1323873994.734765__1617, payment_id, 100.1, false, created_at}
{1323873994.734765__618,  payment_id, 99.9, false, created_at}
{1323873994.734765__1618, payment_id, 100.1, false, created_at}
{1323873994.734765__619,  payment_id, 99.9, false, created_at}
{1323873994.734765__1619, payment_id, 100.1, false, created_at}
{1323873994.734765__620,  payment_id, 99.9, false, created_at}
{1323873994.734765__1620, payment_id, 100.1, false, created_at}
{1323873994.734765__621,  payment_id, 99.9, false, created_at}
{1323873994.734765__1621, payment_id, 100.1, false, created_at}
{1323873994.734765__622,  payment_id, 99.9, false, created_at}
{1323873994.734765__1622, payment_id, 100.1, false, created_at}
{1323873994.734765__623,  payment_id, 99.9, false, created_at}
{1323873994.734765__1623, payment_id, 100.1, false, created_at}
{1323873994.734765__624,  payment_id, 99.9, false, created_at}
{1323873994.734765__1624, payment_id, 100.1, false, created_at}
{1323873994.734765__625,  payment_id, 99.9, false, created_at}
{1323873994.734765__1625, payment_id, 100.1, false, created_at}
{1323873994.734765__626,  payment_id, 99.9, false, created_at}
{1323873994.734765__1626, payment_id, 100.1, false, created_at}
{1323873994.734765__627,  payment_id, 99.9, false, created_at}
{1323873994.734765__1627, payment_id, 100.1, false, created_at}
{1323873994.734765__628,  payment_id, 99.9, false, created_at}
{1323873994.734765__1628, payment_id, 100.1, false, created_at}
{1323873994.734765__629,  payment_id, 99.9, false, created_at}
{1323873994.734765__1629, payment_id, 100.1, false, created_at}
{1323873994.734765__630,  payment_id, 99.9, false, created_at}
{1323873994.734765__1630, payment_id, 100.1, false, created_at}
{1323873994.734765__631,  payment_id, 99.9, false, created_at}
{1323873994.734765__1631, payment_id, 100.1, false, created_at}
{1323873994.734765__632,  payment_id, 99.9, false, created_at}
{1323873994.734765__1632, payment_id, 100.1, false, created_at}
{1323873994.734765__633,  payment_id, 99.9, false, created_at}
{1323873994.734765__1633, payment_id, 100.1, false, created_at}
{1323873994.734765__634,  payment_id, 99.9, false, created_at}
{1323873994.734765__1634, payment_id, 100.1, false, created_at}
{1323873994.734765__635,  payment_id, 99.9, false, created_at}
{1323873994.734765__1635, payment_id, 100.1, false, created_at}
{1323873994.734765__636,  payment_id, 99.9, false, created_at}
{1323873994.734765__1636, payment_id, 100.1, false, created_at}
{1323873994.734765__637,  payment_id, 99.9, false, created_at}
{1323873994.734765__1637, payment_id, 100.1, false, created_at}
{1323873994.734765__638,  payment_id, 99.9, false, created_at}
{1323873994.734765__1638, payment_id, 100.1, false, created_at}
{1323873994.734765__639,  payment_id, 99.9, false, created_at}
{1323873994.734765__1639, payment_id, 100.1, false, created_at}
{1323873994.734765__640,  payment_id, 99.9, false, created_at}
{1323873994.734765__1640, payment_id, 100.1, false, created_at}
{1323873994.734765__641,  payment_id, 99.9, false, created_at}
{1323873994.734765__1641, payment_id, 100.1, false, created_at}
{1323873994.734765__642,  payment_id, 99.9, false, created_at}
{1323873994.734765__1642, payment_id, 100.1, false, created_at}
{1323873994.734765__643,  payment_id, 99.9, false, created_at}
{1323873994.734765__1643, payment_id, 100.1, false, created_at}
{1323873994.734765__644,  payment_id, 99.9, false, created_at}
{1323873994.734765__1644, payment_id, 100.1, false, created_at}
{1323873994.734765__645,  payment_id, 99.9, false, created_at}
{1323873994.734765__1645, payment_id, 100.1, false, created_at}
{1323873994.734765__646,  payment_id, 99.9, false, created_at}
{1323873994.734765__1646, payment_id, 100.1, false, created_at}
{1323873994.734765__647,  payment_id, 99.9, false, created_at}
{1323873994.734765__1647, payment_id, 100.1, false, created_at}
{1323873994.734765__648,  payment_id, 99.9, false, created_at}
{1323873994.734765__1648, payment_id, 100.1, false, created_at}
{1323873994.734765__649,  payment_id, 99.9, false, created_at}
{1323873994.734765__1649, payment_id, 100.1, false, created_at}
{1323873994.734765__650,  payment_id, 99.9, false, created_at}
{1323873994.734765__1650, payment_id, 100.1, false, created_at}
{1323873994.734765__651,  payment_id, 99.9, false, created_at}
{1323873994.734765__1651, payment_id, 100.1, false, created_at}
{1323873994.734765__652,  payment_id, 99.9, false, created_at}
{1323873994.734765__1652, payment_id, 100.1, false, created_at}
{1323873994.734765__653,  payment_id, 99.9, false, created_at}
{1323873994.734765__1653, payment_id, 100.1, false, created_at}
{1323873994.734765__654,  payment_id, 99.9, false, created_at}
{1323873994.734765__1654, payment_id, 100.1, false, created_at}
{1323873994.734765__655,  payment_id, 99.9, false, created_at}
{1323873994.734765__1655, payment_id, 100.1, false, created_at}
{1323873994.734765__656,  payment_id, 99.9, false, created_at}
{1323873994.734765__1656, payment_id, 100.1, false, created_at}
{1323873994.734765__657,  payment_id, 99.9, false, created_at}
{1323873994.734765__1657, payment_id, 100.1, false, created_at}
{1323873994.734765__658,  payment_id, 99.9, false, created_at}
{1323873994.734765__1658, payment_id, 100.1, false, created_at}
{1323873994.734765__659,  payment_id, 99.9, false, created_at}
{1323873994.734765__1659, payment_id, 100.1, false, created_at}
{1323873994.734765__660,  payment_id, 99.9, false, created_at}
{1323873994.734765__1660, payment_id, 100.1, false, created_at}
{1323873994.734765__661,  payment_id, 99.9, false, created_at}
{1323873994.734765__1661, payment_id, 100.1, false, created_at}
{1323873994.734765__662,  payment_id, 99.9, false, created_at}
{1323873994.734765__1662, payment_id, 100.1, false, created_at}
{1323873994.734765__663,  payment_id, 99.9, false, created_at}
{1323873994.734765__1663, payment_id, 100.1, false, created_at}
{1323873994.734765__664,  payment_id, 99.9, false, created_at}
{1323873994.734765__1664, payment_id, 100.1, false, created_at}
{1323873994.734765__665,  payment_id, 99.9, false, created_at}
{1323873994.734765__1665, payment_id, 100.1, false, created_at}
{1323873994.734765__666,  payment_id, 99.9, false, created_at}
{1323873994.734765__1666, payment_id, 100.1, false, created_at}
{1323873994.734765__667,  payment_id, 99.9, false, created_at}
{1323873994.734765__1667, payment_id, 100.1, false, created_at}
{1323873994.734765__668,  payment_id, 99.9, false, created_at}
{1323873994.734765__1668, payment_id, 100.1, false, created_at}
{1323873994.734765__669,  payment_id, 99.9, false, created_at}
{1323873994.734765__1669, payment_id, 100.1, false, created_at}
{1323873994.734765__670,  payment_id, 99.9, false, created_at}
{1323873994.734765__1670, payment_id, 100.1, false, created_at}
{1323873994.734765__671,  payment_id, 99.9, false, created_at}
{1323873994.734765__1671, payment_id, 100.1, false, created_at}
{1323873994.734765__672,  payment_id, 99.9, false, created_at}
{1323873994.734765__1672, payment_id, 100.1, false, created_at}
{1323873994.734765__673,  payment_id, 99.9, false, created_at}
{1323873994.734765__1673, payment_id, 100.1, false, created_at}
{1323873994.734765__674,  payment_id, 99.9, false, created_at}
{1323873994.734765__1674, payment_id, 100.1, false, created_at}
{1323873994.734765__675,  payment_id, 99.9, false, created_at}
{1323873994.734765__1675, payment_id, 100.1, false, created_at}
{1323873994.734765__676,  payment_id, 99.9, false, created_at}
{1323873994.734765__1676, payment_id, 100.1, false, created_at}
{1323873994.734765__677,  payment_id, 99.9, false, created_at}
{1323873994.734765__1677, payment_id, 100.1, false, created_at}
{1323873994.734765__678,  payment_id, 99.9, false, created_at}
{1323873994.734765__1678, payment_id, 100.1, false, created_at}
{1323873994.734765__679,  payment_id, 99.9, false, created_at}
{1323873994.734765__1679, payment_id, 100.1, false, created_at}
{1323873994.734765__680,  payment_id, 99.9, false, created_at}
{1323873994.734765__1680, payment_id, 100.1, false, created_at}
{1323873994.734765__681,  payment_id, 99.9, false, created_at}
{1323873994.734765__1681, payment_id, 100.1, false, created_at}
{1323873994.734765__682,  payment_id, 99.9, false, created_at}
{1323873994.734765__1682, payment_id, 100.1, false, created_at}
{1323873994.734765__683,  payment_id, 99.9, false, created_at}
{1323873994.734765__1683, payment_id, 100.1, false, created_at}
{1323873994.734765__684,  payment_id, 99.9, false, created_at}
{1323873994.734765__1684, payment_id, 100.1, false, created_at}
{1323873994.734765__685,  payment_id, 99.9, false, created_at}
{1323873994.734765__1685, payment_id, 100.1, false, created_at}
{1323873994.734765__686,  payment_id, 99.9, false, created_at}
{1323873994.734765__1686, payment_id, 100.1, false, created_at}
{1323873994.734765__687,  payment_id, 99.9, false, created_at}
{1323873994.734765__1687, payment_id, 100.1, false, created_at}
{1323873994.734765__688,  payment_id, 99.9, false, created_at}
{1323873994.734765__1688, payment_id, 100.1, false, created_at}
{1323873994.734765__689,  payment_id, 99.9, false, created_at}
{1323873994.734765__1689, payment_id, 100.1, false, created_at}
{1323873994.734765__690,  payment_id, 99.9, false, created_at}
{1323873994.734765__1690, payment_id, 100.1, false, created_at}
{1323873994.734765__691,  payment_id, 99.9, false, created_at}
{1323873994.734765__1691, payment_id, 100.1, false, created_at}
{1323873994.734765__692,  payment_id, 99.9, false, created_at}
{1323873994.734765__1692, payment_id, 100.1, false, created_at}
{1323873994.734765__693,  payment_id, 99.9, false, created_at}
{1323873994.734765__1693, payment_id, 100.1, false, created_at}
{1323873994.734765__694,  payment_id, 99.9, false, created_at}
{1323873994.734765__1694, payment_id, 100.1, false, created_at}
{1323873994.734765__695,  payment_id, 99.9, false, created_at}
{1323873994.734765__1695, payment_id, 100.1, false, created_at}
{1323873994.734765__696,  payment_id, 99.9, false, created_at}
{1323873994.734765__1696, payment_id, 100.1, false, created_at}
{1323873994.734765__697,  payment_id, 99.9, false, created_at}
{1323873994.734765__1697, payment_id, 100.1, false, created_at}
{1323873994.734765__698,  payment_id, 99.9, false, created_at}
{1323873994.734765__1698, payment_id, 100.1, false, created_at}
{1323873994.734765__699,  payment_id, 99.9, false, created_at}
{1323873994.734765__1699, payment_id, 100.1, false, created_at}
{1323873994.734765__700,  payment_id, 99.9, false, created_at}
{1323873994.734765__1700, payment_id, 100.1, false, created_at}
{1323873994.734765__701,  payment_id, 99.9, false, created_at}
{1323873994.734765__1701, payment_id, 100.1, false, created_at}
{1323873994.734765__702,  payment_id, 99.9, false, created_at}
{1323873994.734765__1702, payment_id, 100.1, false, created_at}
{1323873994.734765__703,  payment_id, 99.9, false, created_at}
{1323873994.734765__1703, payment_id, 100.1, false, created_at}
{1323873994.734765__704,  payment_id, 99.9, false, created_at}
{1323873994.734765__1704, payment_id, 100.1, false, created_at}
{1323873994.734765__705,  payment_id, 99.9, false, created_at}
{1323873994.734765__1705, payment_id, 100.1, false, created_at}
{1323873994.734765__706,  payment_id, 99.9, false, created_at}
{1323873994.734765__1706, payment_id, 100.1, false, created_at}
{1323873994.734765__707,  payment_id, 99.9, false, created_at}
{1323873994.734765__1707, payment_id, 100.1, false, created_at}
{1323873994.734765__708,  payment_id, 99.9, false, created_at}
{1323873994.734765__1708, payment_id, 100.1, false, created_at}
{1323873994.734765__709,  payment_id, 99.9, false, created_at}
{1323873994.734765__1709, payment_id, 100.1, false, created_at}
{1323873994.734765__710,  payment_id, 99.9, false, created_at}
{1323873994.734765__1710, payment_id, 100.1, false, created_at}
{1323873994.734765__711,  payment_id, 99.9, false, created_at}
{1323873994.734765__1711, payment_id, 100.1, false, created_at}
{1323873994.734765__712,  payment_id, 99.9, false, created_at}
{1323873994.734765__1712, payment_id, 100.1, false, created_at}
{1323873994.734765__713,  payment_id, 99.9, false, created_at}
{1323873994.734765__1713, payment_id, 100.1, false, created_at}
{1323873994.734765__714,  payment_id, 99.9, false, created_at}
{1323873994.734765__1714, payment_id, 100.1, false, created_at}
{1323873994.734765__715,  payment_id, 99.9, false, created_at}
{1323873994.734765__1715, payment_id, 100.1, false, created_at}
{1323873994.734765__716,  payment_id, 99.9, false, created_at}
{1323873994.734765__1716, payment_id, 100.1, false, created_at}
{1323873994.734765__717,  payment_id, 99.9, false, created_at}
{1323873994.734765__1717, payment_id, 100.1, false, created_at}
{1323873994.734765__718,  payment_id, 99.9, false, created_at}
{1323873994.734765__1718, payment_id, 100.1, false, created_at}
{1323873994.734765__719,  payment_id, 99.9, false, created_at}
{1323873994.734765__1719, payment_id, 100.1, false, created_at}
{1323873994.734765__720,  payment_id, 99.9, false, created_at}
{1323873994.734765__1720, payment_id, 100.1, false, created_at}
{1323873994.734765__721,  payment_id, 99.9, false, created_at}
